mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_classifier__estimator;param_classifier__estimator__class_weight;param_classifier__estimator__criterion;param_classifier__estimator__max_depth;param_classifier__estimator__min_samples_leaf;param_classifier__estimator__min_samples_split;param_classifier__estimator__random_state;param_classifier__estimator__splitter;param_classifier__estimator__C;param_classifier__estimator__dual;param_classifier__estimator__max_iter;param_classifier__estimator__penalty;param_classifier__estimator__activation;param_classifier__estimator__alpha;param_classifier__estimator__early_stopping;param_classifier__estimator__hidden_layer_sizes;param_classifier__estimator__learning_rate;param_classifier__estimator__learning_rate_init;param_classifier__estimator__momentum;param_classifier__estimator__solver;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;split5_test_score;split6_test_score;split7_test_score;split8_test_score;split9_test_score;mean_test_score;std_test_score;rank_test_score
33,12428607940674;0,38119369427443384;0,32331702709197996;0,010716911872024169;DecisionTreeClassifier(random_state=42);;gini;;1;2;42;best;;;;;;;;;;;;;{'classifier__estimator': DecisionTreeClassifier(random_state=42), 'classifier__estimator__class_weight': None, 'classifier__estimator__criterion': 'gini', 'classifier__estimator__max_depth': None, 'classifier__estimator__min_samples_leaf': 1, 'classifier__estimator__min_samples_split': 2, 'classifier__estimator__random_state': 42, 'classifier__estimator__splitter': 'best'};0,8518158808640885;0,8521143933469556;0,8512861263170287;0,8520765537364513;0,8515131639800543;0,8510338622470002;0,8519672393061056;0,8525348334636698;0,8519504217014371;0,8524381322368255;0,8518730607199616;0,0004531330296194837;1
30,762116384506225;0,4173243242132424;0,31478452682495117;0,015171066228913753;DecisionTreeClassifier();;entropy;;1;2;42;best;;;;;;;;;;;;;{'classifier__estimator': DecisionTreeClassifier(), 'classifier__estimator__class_weight': None, 'classifier__estimator__criterion': 'entropy', 'classifier__estimator__max_depth': None, 'classifier__estimator__min_samples_leaf': 1, 'classifier__estimator__min_samples_split': 2, 'classifier__estimator__random_state': 42, 'classifier__estimator__splitter': 'best'};0,8518537204745928;0,8520975757422871;0,8512482867065244;0,8520681449341171;0,85156361679406;0,8510128402411644;0,8518663336780943;0,8526147170858455;0,8519293996956013;0,8524465410391598;0,8518701176391448;0,00046871983442398687;2
32,97335975170135;0,3368455810135346;0,319215726852417;0,015881499637058708;DecisionTreeClassifier();;gini;;5;2;42;best;;;;;;;;;;;;;{'classifier__estimator': DecisionTreeClassifier(), 'classifier__estimator__class_weight': None, 'classifier__estimator__criterion': 'gini', 'classifier__estimator__max_depth': None, 'classifier__estimator__min_samples_leaf': 5, 'classifier__estimator__min_samples_split': 2, 'classifier__estimator__random_state': 42, 'classifier__estimator__splitter': 'best'};0,8516477048174028;0,8521185977481227;0,8512608999100258;0,8518369028699242;0,8514837331718843;0,8508782994038159;0,8519462173002699;0,8524927894519984;0,8518747424804285;0,8523372266088141;0,8517877113762686;0,00046478718363431975;3
30,652563762664794;0,3614071892968776;0,31355860233306887;0,009876744919950007;DecisionTreeClassifier();;entropy;;5;2;42;best;;;;;;;;;;;;;{'classifier__estimator': DecisionTreeClassifier(), 'classifier__estimator__class_weight': None, 'classifier__estimator__criterion': 'entropy', 'classifier__estimator__max_depth': None, 'classifier__estimator__min_samples_leaf': 5, 'classifier__estimator__min_samples_split': 2, 'classifier__estimator__random_state': 42, 'classifier__estimator__splitter': 'best'};0,8517864500559186;0,852009283317777;0,8512819219158615;0,8519167864920999;0,85141646275321;0,8508951170084845;0,8517486104454143;0,8524549498414941;0,8518705380792614;0,8524171102309898;0,8517797230140511;0,000458827900145058;4
30,6386479139328;0,4025687523132039;0,31774535179138186;0,020161445823992128;DecisionTreeClassifier();;entropy;;1;50;42;best;;;;;;;;;;;;;{'classifier__estimator': DecisionTreeClassifier(), 'classifier__estimator__class_weight': None, 'classifier__estimator__criterion': 'entropy', 'classifier__estimator__max_depth': None, 'classifier__estimator__min_samples_leaf': 1, 'classifier__estimator__min_samples_split': 50, 'classifier__estimator__random_state': 42, 'classifier__estimator__splitter': 'best'};0,8517275884395785;0,8519420128991028;0,8513155571251987;0,8519167864920999;0,8514585067648814;0,8509287522178216;0,8517444060442472;0,8524171102309898;0,8515383903870571;0,8522825693936412;0,8517271679994618;0,00042209109682714665;5
32,97300124168396;0,37883070387793993;0,32722251415252684;0,011938733257786606;DecisionTreeClassifier();;gini;;1;50;42;best;;;;;;;;;;;;;{'classifier__estimator': DecisionTreeClassifier(), 'classifier__estimator__class_weight': None, 'classifier__estimator__criterion': 'gini', 'classifier__estimator__max_depth': None, 'classifier__estimator__min_samples_leaf': 1, 'classifier__estimator__min_samples_split': 50, 'classifier__estimator__random_state': 42, 'classifier__estimator__splitter': 'best'};0,8515425947882244;0,8518999688874314;0,8512440823053572;0,8517948588582528;0,8514711199683829;0,8507185321594646;0,8516435004162357;0,8523918838239869;0,8517444060442472;0,8520849625387856;0,8516535909790368;0,0004367852795616021;6
30,604265785217287;0,3381785797733638;0,31010801792144777;0,014286420144139889;DecisionTreeClassifier();;entropy;;5;50;42;best;;;;;;;;;;;;;{'classifier__estimator': DecisionTreeClassifier(), 'classifier__estimator__class_weight': None, 'classifier__estimator__criterion': 'entropy', 'classifier__estimator__max_depth': None, 'classifier__estimator__min_samples_leaf': 5, 'classifier__estimator__min_samples_split': 50, 'classifier__estimator__random_state': 42, 'classifier__estimator__splitter': 'best'};0,8517149752360771;0,8518831512827628;0,8512146514971872;0,8518074720617542;0,8512230602995216;0,850760576171136;0,8517317928407457;0,8522993869983099;0,85156361679406;0,8522657517889727;0,8516464434970528;0,00045399765477565805;7
32,96013903617859;0,2676455663116593;0,32185418605804444;0,011009793669588744;DecisionTreeClassifier();;gini;;10;2;42;best;;;;;;;;;;;;;{'classifier__estimator': DecisionTreeClassifier(), 'classifier__estimator__class_weight': None, 'classifier__estimator__criterion': 'gini', 'classifier__estimator__max_depth': None, 'classifier__estimator__min_samples_leaf': 10, 'classifier__estimator__min_samples_split': 2, 'classifier__estimator__random_state': 42, 'classifier__estimator__splitter': 'best'};0,8515762299975614;0,8519378084979357;0,8510759062586716;0,8514627111660487;0,8511641986831816;0,8507311453629659;0,8518663336780943;0,852303591399477;0,8516224784104;0,8523540442134827;0,8516094447667818;0,0004987187223363029;8
32,987354040145874;0,4140106437564155;0,3211770296096802;0,01589975541983746;DecisionTreeClassifier();;gini;;5;50;42;best;;;;;;;;;;;;;{'classifier__estimator': DecisionTreeClassifier(), 'classifier__estimator__class_weight': None, 'classifier__estimator__criterion': 'gini', 'classifier__estimator__max_depth': None, 'classifier__estimator__min_samples_leaf': 5, 'classifier__estimator__min_samples_split': 50, 'classifier__estimator__random_state': 42, 'classifier__estimator__splitter': 'best'};0,8514585067648814;0,8519041732885985;0,8511389722761787;0,8516392960150686;0,8513449879333687;0,8505924001244503;0,8516981576314085;0,8524465410391598;0,8517444060442472;0,8520849625387856;0,8516052403656147;0,0004887693662922195;9
30,652606582641603;0,32716414175302055;0,31528480052948;0,013877694842624327;DecisionTreeClassifier();;entropy;;10;2;42;best;;;;;;;;;;;;;{'classifier__estimator': DecisionTreeClassifier(), 'classifier__estimator__class_weight': None, 'classifier__estimator__criterion': 'entropy', 'classifier__estimator__max_depth': None, 'classifier__estimator__min_samples_leaf': 10, 'classifier__estimator__min_samples_split': 2, 'classifier__estimator__random_state': 42, 'classifier__estimator__splitter': 'best'};0,8516350916139014;0,8517780412535843;0,8509876138341615;0,8516939532302414;0,8511263590726773;0,8504830856941046;0,8517023620325757;0,8522405253819698;0,8515173683812215;0,8522825693936412;0,8515446969888079;0,000524547701493892;10
